0.9001869264943776,0.005549635211504378,0.001028712868473982,9.567077525683048E-5,9.318006259936693E-4,0.08762559488669616,5.402101191426982E-4,1.0013650988986597E-4,9.070292154370799E-5,0.0037909385031341327,0.9003940052078646,0.005550911847818567,0.001028949513254173,9.569278333145965E-5,7.249005377541727E-4,0.08764575225059872,5.403343889062242E-4,1.0015954526066594E-4,7.05629453004415E-5,0.0037918105694184035
0.9499323021190833,0.005856314502272885,0.001085560737006681,1.2034689023987712E-5,9.832930113895602E-4,0.04109683870483856,2.533612258134839E-4,4.696451990688969E-5,4.2540120173327814E-5,6.667383616826636E-4,0.9501508242429145,0.005857661686993318,0.0010858104590524195,1.203745748001274E-5,7.649593838446882E-4,0.041106292608507795,2.534195089490692E-4,4.697532361007135E-5,3.309437140256007E-5,6.668917379627516E-4
0.907920800338835,0.0074630858614217034,0.0013834012816293885,6.432848132886163E-5,7.309603047078036E-4,0.07855859750227871,6.457496712197495E-4,1.1969993905536817E-4,6.324694438793897E-5,0.0029738395597496614,0.9081296581501949,0.0074648026673131695,0.0013837195188190262,6.434327943219116E-5,5.222346104165595E-4,0.07857666909699457,6.458982192681773E-4,1.1972747479117429E-4,4.5186781210611057E-5,0.002974523660853582
0.9480599990016811,0.007793029052411146,0.001444561482885968,2.402193764464075E-5,5.451971971036331E-4,0.041015837417640734,3.3714913923299023E-4,6.249593800416402E-5,2.3586818999328324E-5,6.654242298121235E-4,0.9482780904215004,0.007794821758329044,0.001444893789348798,2.4027463643515554E-5,3.271935684557899E-4,0.041025272687799694,3.3722669691345727E-4,6.251031454981157E-5,1.4155346942189244E-5,6.655773037897353E-4
0.9478419577400042,0.007791236758791901,0.00144422925284923,2.401641291667261E-5,7.631005325419456E-4,0.041006404317469124,3.37071599389764E-4,6.248156476493184E-5,3.301395208005185E-5,6.652711910395022E-4,0.9480599990016811,0.007793029052411146,0.001444561482885968,2.402193764464075E-5,5.451971971036331E-4,0.041015837417640734,3.3714913923299023E-4,6.249593800416402E-5,2.3586818999328324E-5,6.654242298121235E-4
0.9077119905620098,0.007461369450372887,0.0013830831176300958,6.431368662890016E-5,9.395899630774332E-4,0.07854053006379065,6.456011573354085E-4,1.1967240965241713E-4,8.129879797779069E-5,0.0029731556159799475,0.907920800338835,0.0074630858614217034,0.0013834012816293885,6.432848132886163E-5,7.309603047078036E-4,0.07855859750227871,6.457496712197495E-4,1.1969993905536817E-4,6.324694438793897E-5,0.0029738395597496614
0.8791145883247129,0.009032874415157136,0.0016743864769559562,7.023930755947876E-4,9.76971153767123E-4,0.006494181959681517,0.004627746253944129,0.09508264525497262,1.8109709191780813E-4,0.0015166470792742463,0.8793168195642478,0.009034952334706874,0.0016747716522871271,7.025546538738933E-4,1.8113875143507816E-4,0.006495675879228426,0.004628810819216526,0.09510451803636372,9.771958958997642E-4,0.0013147298391800596
0.7631384801215443,0.03448713873086933,0.006109609658615545,0.015265498832799297,0.007841223594580657,0.0016113623337493692,0.15682407056374234,0.0014534951053369017,0.007087066920030072,0.0013165652832172337,0.7633140322541346,0.03449507214126449,0.006111015111272963,0.0012558065016898777,0.007843027387155664,0.0016117330110267363,0.15686014632292117,0.001453829466887391,0.007088697226644179,0.01526901050328239
0.9606483338072428,0.005922378632992715,0.0010978067709937712,1.2170450392087846E-5,5.524363221162075E-4,0.031170334089975233,1.9216451442339652E-4,3.5620739258971056E-5,1.7925003477135614E-5,3.3712986431086147E-4,0.960869321043586,0.00592374101508471,0.001098059310113263,1.2173250078614696E-5,3.315380426349401E-4,0.031177504503688586,1.9220871988701022E-4,3.5628933442470175E-5,1.0757476163531365E-5,3.3720741755733155E-4
0.9583139583560912,0.007877316337219392,0.0014601854673870088,2.4281752395270138E-5,5.510939018534652E-4,0.031094590178136594,2.5559673953779696E-4,4.737890781676235E-5,1.7881445718686176E-5,3.363106387405861E-4,0.9585344085934501,0.007879128432557407,0.0014605213679862506,2.4287338161847313E-5,3.3073240519133717E-4,0.03110174316774462,2.5565553693024644E-4,4.738980684560665E-5,1.0731335496453983E-5,3.363880035326673E-4
